type,domain,stage,url,title
careers,medicine.unimelb.edu.au,current — faculty,https://medicine.unimelb.edu.au/school-structure/general-practice-and-primary-care/newsletter/gp-newsletter/newsletter-issue-2-2020/phd-candidate-awarded-aaapc-conference-early-career-researcher-best-paper-award,
careers,medicine.unimelb.edu.au,current — faculty,https://medicine.unimelb.edu.au/school-structure/general-practice-and-primary-care/newsletter/gp-newsletter/newsletter-issue-4-november-2018/mdhs-early-career-research-network-symposium,
careers,medicine.unimelb.edu.au,current — faculty,https://medicine.unimelb.edu.au/school-structure/general-practice-and-primary-care/engagement/primary-care-community/vicren/news-and-events/vicren-news-and-events/redefining-gp-careers-new-national-study-launches,
careers,medicine.unimelb.edu.au,current — faculty,https://medicine.unimelb.edu.au/mms/mms-staff-news/newsletter-issue-23/are-you-an-early-career-researcher-in-mms-we-want-to-hear-from-you!,
careers,medicine.unimelb.edu.au,current — faculty,https://medicine.unimelb.edu.au/school-structure/surgery/about-us/department-precincts/western-campus/whats-happening-at-western-health/department-of-surgery-preparation-for-internship-surgical-workshop,Department of Surgery Preparation for Internship Surgical Workshop
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/study-with-us/career-pathways,Career pathways
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/study-with-us/graduate-courses/pg-articles/nine-in-demand-industries-to-turn-your-passion-into-a-career,Nine in demand industries to turn your passion into a career
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/study-with-us/on-demand,"Watch UniMelb On-Demand videos: Explore courses, careers and more"
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-secondary-internship/,Master of Teaching (Secondary) Internship - The University of Melbourn
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/student-life/meet-our-students/meet-anna-bachelor-of-arts2,Swapping states and seasons: How a move to Melbourne opened up Anna’s 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/student-life/meet-our-students/meet-monishi-hansen-scholar,How the Hansen Scholarship is helping Monishi get a head start on his 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/honours/bachelor-of-fine-arts-degree-with-honours/career-outcomes/,Bachelor of Fine Arts (Degree with Honours) : Career outcomes - The Un
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/honours/bachelor-of-music-degree-with-honours/career-outcomes/,Bachelor of Music (Degree with Honours) : Career outcomes - The Univer
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/student-life/meet-our-students/meet-stephanie-deciding-on-a-career-change-brought-her-back-to-a-childhood-passion,Student stories: Architecture career still in reach for graduate with 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-wellbeing-leadership/career-outcomes/,Professional Certificate in Wellbeing Leadership : Career outcomes - T
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-wellbeing-coaching/career-outcomes/,Professional Certificate in Wellbeing Coaching : Career outcomes - The
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-advanced-social-work/career-outcomes/,Graduate Certificate in Advanced Social Work : Career outcomes - The U
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-advanced-social-work/career-outcomes/,Master of Advanced Social Work : Career outcomes - The University of M
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-international-education-international-baccalaureate/career-outcomes/,Master of International Education (International Baccalaureate) : Care
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/specialist-certificate-in-health-and-human-services/career-outcomes/,Specialist Certificate in Health and Human Services : Career outcomes 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/specialist-certificate-in-advanced-social-work/career-outcomes/,Specialist Certificate in Advanced Social Work : Career outcomes - The
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/specialist-certificate-in-implementation-science/career-outcomes/,Specialist Certificate in Implementation Science : Career outcomes - T
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-leadership-for-development/career-outcomes/,Master of Leadership for Development : Career outcomes - The Universit
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/study-with-us/career-pathways/,Career pathways
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-agricultural-sciences/career-outcomes/,Graduate Certificate in Agricultural Sciences : Career outcomes - The 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-agricultural-sciences/career-outcomes/,Master of Agricultural Sciences : Career outcomes - The University of 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-construction-management/career-outcomes/,Master of Construction Management : Career outcomes - The University o
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-property/career-outcomes/,Master of Property : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-civil-engineering/career-outcomes/,Master of Civil Engineering : Career outcomes - The University of Melb
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-planning/career-outcomes/,Master of Urban Planning : Career outcomes - The University of Melbour
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-construction-law/career-outcomes/,Master of Construction Law : Career outcomes - The University of Melbo
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-computer-science/career-outcomes/,Master of Computer Science : Career outcomes - The University of Melbo
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-information-technology/career-outcomes/,Master of Information Technology : Career outcomes - The University of
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-software-engineering/career-outcomes/,Master of Software Engineering : Career outcomes - The University of M
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-data-science/career-outcomes/,Master of Data Science : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-early-childhood-and-primary/career-outcomes/,Master of Teaching (Early Childhood and Primary) : Career outcomes - T
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-primary/career-outcomes/,Master of Teaching (Primary) : Career outcomes - The University of Mel
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-secondary/career-outcomes/,Master of Teaching (Secondary) : Career outcomes - The University of M
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-education/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-secondary-internship/how-to-apply/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-secondary-internship/fees/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-secondary-internship/entry-requirements/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-secondary-internship/structure/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-secondary-internship/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-teaching-secondary-internship/student-experience/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-environmental-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-climate-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-environmental-engineering/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-environmental-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-nursing-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-social-work/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-social-policy/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-public-health/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/juris-doctor/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-laws/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-health-and-medical-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-intellectual-property-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-commercial-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-tax/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-management/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/executive-master-of-arts/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-marketing-communications/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-journalism/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-global-media-communication/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-digital-marketing/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-arts/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/media-and-communications/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/student-life/meet-our-students/cory-duker-alumni-master-of-teaching-secondary-internship,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/diploma-in-general-studies/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/uni-ready-enabling-program/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/connect-with-us/information-for-schools/information-for-career-practitioners-outside-australia,Information for career practitioners outside Australia
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-science-extended/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/student-life/meet-our-students/meet-maharti-using-a-phd-to-advance-careers-in-female-engineers,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/honours/bachelor-of-arts-degree-with-honours/career-outcomes/,Bachelor of Arts (Degree with Honours) : Career outcomes - The Univers
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/honours/bachelor-of-biomedicine-degree-with-honours/career-outcomes/,Bachelor of Biomedicine (Degree with Honours) : Career outcomes - The 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/honours/bachelor-of-science-degree-with-honours/career-outcomes/,Bachelor of Science (Degree with Honours) : Career outcomes - The Univ
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/doctor-of-veterinary-medicine/career-outcomes/,Doctor of Veterinary Medicine : Career outcomes - The University of Me
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-food-science/career-outcomes/,Graduate Certificate in Food Science : Career outcomes - The Universit
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-small-animal-emergency-and-critical-care/career-outcomes/,Graduate Certificate in Small Animal Emergency and Critical Care : Car
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-agricultural-sciences/career-outcomes/,Graduate Diploma in Agricultural Sciences : Career outcomes - The Univ
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/agricultural-economics/career-outcomes/,Agricultural Economics : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/agricultural-science/career-outcomes/,Agricultural Science : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/animal-health-and-disease/career-outcomes/,Animal Health and Disease : Career outcomes - The University of Melbou
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/animal-science-and-management/career-outcomes/,Animal Science and Management : Career outcomes - The University of Me
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/biotechnology/career-outcomes/,Biotechnology : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-agriculture/career-outcomes/,Bachelor of Agriculture : Career outcomes - The University of Melbourn
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/food-science/career-outcomes/,Food Science : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-arboriculture/career-outcomes/,Graduate Certificate in Arboriculture : Career outcomes - The Universi
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-design-for-health-and-wellbeing/career-outcomes/,Graduate Certificate in Design for Health and Wellbeing : Career outco
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-digital-engineering-infrastructure/career-outcomes/,Graduate Certificate in Digital Engineering (Infrastructure) : Career 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-environmental-design/career-outcomes/,Graduate Certificate in Environmental Design : Career outcomes - The U
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-garden-design/career-outcomes/,Graduate Certificate in Garden Design : Career outcomes - The Universi
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/architecture/career-outcomes/,Architecture : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/civil-engineering-systems/career-outcomes/,Civil Engineering Systems : Career outcomes - The University of Melbou
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/computing-and-software-systems/career-outcomes/,Computing and Software Systems : Career outcomes - The University of M
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/construction/career-outcomes/,Construction : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/digital-infrastructure-engineering-systems/career-outcomes/,Digital Infrastructure Engineering Systems : Career outcomes - The Uni
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/diploma-in-languages-gshss/career-outcomes/,Diploma in Languages (GSHSS) : Career outcomes - The University of Mel
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-arts/career-outcomes/,Graduate Certificate in Arts : Career outcomes - The University of Mel
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-arts-advanced/career-outcomes/,Graduate Certificate in Arts (Advanced) : Career outcomes - The Univer
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-english-for-the-global-workplace/career-outcomes/,Graduate Certificate in English for the Global Workplace : Career outc
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/ancient-world-studies/career-outcomes/,Ancient World Studies : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/anthropology/career-outcomes/,Anthropology : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/arabic-studies/career-outcomes/,Arabic Studies : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/art-history/career-outcomes/,Art History : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/asian-studies/career-outcomes/,Asian Studies : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/executive-master-of-business-administration/career-outcomes/,Executive Master of Business Administration : Career outcomes - The Un
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-business/career-outcomes/,Graduate Certificate in Business : Career outcomes - The University of
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-entrepreneurship/career-outcomes/,Graduate Certificate in Entrepreneurship : Career outcomes - The Unive
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-evaluation/career-outcomes/,Graduate Certificate in Evaluation : Career outcomes - The University 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/accounting/career-outcomes/,Accounting : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/actuarial-studies/career-outcomes/,Actuarial Studies : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/economics/career-outcomes/,Economics : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/finance/career-outcomes/,Finance : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/management/career-outcomes/,Management : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-early-childhood-research/career-outcomes/,Graduate Certificate in Early Childhood Research : Career outcomes - T
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-educational-research/career-outcomes/,Graduate Certificate in Educational Research : Career outcomes - The U
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-health-leadership/career-outcomes/,Graduate Certificate in Health Leadership : Career outcomes - The Univ
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-artificial-intelligence-online/career-outcomes/,Graduate Certificate in Artificial Intelligence (Online) : Career outc
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-cyber-security-online/career-outcomes/,Graduate Certificate in Cyber Security (Online) : Career outcomes - Th
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-environment/career-outcomes/,Graduate Certificate in Environment : Career outcomes - The University
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-environment/career-outcomes/,Graduate Diploma in Environment : Career outcomes - The University of 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/biomedical-engineering-systems/career-outcomes/,Biomedical Engineering Systems : Career outcomes - The University of M
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/chemical-engineering-systems/career-outcomes/,Chemical Engineering Systems : Career outcomes - The University of Mel
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/chemistry/career-outcomes/,Chemistry : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-bushfire-planning-and-management/career-outcomes/,Graduate Certificate in Bushfire Planning and Management : Career outc
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-green-infrastructure/career-outcomes/,Graduate Certificate in Green Infrastructure : Career outcomes - The U
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/climate-and-weather/career-outcomes/,Climate and Weather : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/ecology-and-evolutionary-biology/career-outcomes/,Ecology and Evolutionary Biology : Career outcomes - The University of
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/ecosystem-science/career-outcomes/,Ecosystem Science : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-science/career-outcomes/,Bachelor of Science : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/doctor-of-clinical-dentistry/career-outcomes/,Doctor of Clinical Dentistry : Career outcomes - The University of Mel
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/doctor-of-dental-surgery/career-outcomes/,Doctor of Dental Surgery : Career outcomes - The University of Melbour
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/doctor-of-medicine/career-outcomes/,Doctor of Medicine : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/doctor-of-optometry/career-outcomes/,Doctor of Optometry : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/doctor-of-physiotherapy/career-outcomes/,Doctor of Physiotherapy : Career outcomes - The University of Melbourn
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-science/career-outcomes/,Graduate Certificate in Science : Career outcomes - The University of 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-computer-science/career-outcomes/,Graduate Diploma in Computer Science : Career outcomes - The Universit
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/data-science/career-outcomes/,Data Science : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/mathematics-and-statistics/career-outcomes/,Mathematics and Statistics : Career outcomes - The University of Melbo
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/user-experience-design/career-outcomes/,User Experience Design : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-information-systems/career-outcomes/,Master of Information Systems : Career outcomes - The University of Me
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-asian-law/career-outcomes/,Graduate Diploma in Asian Law : Career outcomes - The University of Me
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-banking-and-finance-law/career-outcomes/,Graduate Diploma in Banking and Finance Law : Career outcomes - The Un
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-communications-law/career-outcomes/,Graduate Diploma in Communications Law : Career outcomes - The Univers
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-construction-law/career-outcomes/,Graduate Diploma in Construction Law : Career outcomes - The Universit
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-corporate-law/career-outcomes/,Graduate Diploma in Corporate Law : Career outcomes - The University o
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-visual-art/career-outcomes/,Graduate Certificate in Visual Art : Career outcomes - The University 
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-arts-and-cultural-management-advanced/career-outcomes/,Graduate Diploma in Arts and Cultural Management (Advanced) : Career o
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-music-composition/career-outcomes/,Graduate Diploma in Music (Composition) : Career outcomes - The Univer
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-music-ethnomusicology/career-outcomes/,Graduate Diploma in Music (Ethnomusicology) : Career outcomes - The Un
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/creative-writing/career-outcomes/,Creative Writing : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/indigenous-studies/career-outcomes/,Indigenous Studies : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/performance-design/career-outcomes/,Performance Design : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/screen-and-cultural-studies/career-outcomes/,Screen and Cultural Studies : Career outcomes - The University of Melb
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-adolescent-health-and-wellbeing/career-outcomes/,Graduate Certificate in Adolescent Health and Wellbeing : Career outco
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-biomedical-science/career-outcomes/,Master of Biomedical Science : Career outcomes - The University of Mel
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-science-mathematics-and-statistics/career-outcomes/,Master of Science (Mathematics and Statistics) : Career outcomes - The
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-biomedicine/career-outcomes/,Bachelor of Biomedicine : Career outcomes - The University of Melbourn
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-commerce/career-outcomes/,Bachelor of Commerce : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-design/career-outcomes/,Bachelor of Design : Career outcomes - The University of Melbourne
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-oral-health/career-outcomes/,Bachelor of Oral Health : Career outcomes - The University of Melbourn
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-fine-arts-acting/career-outcomes/,Bachelor of Fine Arts (Acting) : Career outcomes - The University of M
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/bachelor-of-fine-arts-animation/career-outcomes/,Bachelor of Fine Arts (Animation) : Career outcomes - The University o
